_c0,Timestamp,LogLevel,Service,Message,RequestID,User,ClientIP,TimeTaken,TimeTakenNumeric,LogLevelIndex,features,prediction,distance
76500,2023-11-20T08:58:55.832+03:00,DEBUG,ServiceC,SQL Queries,6639,User54,192.168.1.225,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
76546,2023-11-20T08:58:56.455+03:00,ERROR,ServiceB,Critical Errors,7187,User76,192.168.1.45,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
76652,2023-11-20T08:58:57.941+03:00,DEBUG,ServiceC,File I/O,8747,User70,192.168.1.77,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
76658,2023-11-20T08:58:58.025+03:00,WARNING,ServiceB,Input Validation Warnings,1662,User25,192.168.1.43,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
76674,2023-11-20T08:58:58.246+03:00,ERROR,ServiceB,Critical Errors,2228,User69,192.168.1.119,40ms,40.0,3.0,"[40.0,3.0]",1,14.470426730165691
76676,2023-11-20T08:58:58.271+03:00,WARNING,ServiceA,Input Validation Warnings,2809,User36,192.168.1.164,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
76705,2023-11-20T08:58:58.644+03:00,WARNING,ServiceC,Performance Warnings,5071,User2,192.168.1.253,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
76708,2023-11-20T08:58:58.670+03:00,WARNING,ServiceA,Input Validation Warnings,2827,User43,192.168.1.39,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
76732,2023-11-20T08:58:58.986+03:00,WARNING,ServiceA,Performance Warnings,1390,User25,192.168.1.45,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
76773,2023-11-20T08:58:59.598+03:00,WARNING,ServiceB,Resource Warnings,8725,User80,192.168.1.10,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
76804,2023-11-20T08:59:00.031+03:00,INFO,ServiceC,Status Updates,3671,User59,192.168.1.86,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
76813,2023-11-20T08:59:00.126+03:00,WARNING,ServiceB,Performance Warnings,1297,User96,192.168.1.122,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
76832,2023-11-20T08:59:00.427+03:00,WARNING,ServiceA,Resource Warnings,1805,User98,192.168.1.134,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
76860,2023-11-20T08:59:00.699+03:00,DEBUG,ServiceC,File I/O,9108,User53,192.168.1.231,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
76882,2023-11-20T08:59:01.027+03:00,DEBUG,ServiceA,Algorithm Steps,2601,User87,192.168.1.226,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
76948,2023-11-20T08:59:02.046+03:00,INFO,ServiceD,Status Updates,7799,User66,192.168.1.155,41ms,41.0,2.0,"[41.0,2.0]",1,15.408677132707334
76980,2023-11-20T08:59:02.540+03:00,DEBUG,ServiceA,Algorithm Steps,3187,User45,192.168.1.37,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
77059,2023-11-20T08:59:03.750+03:00,DEBUG,ServiceA,Algorithm Steps,9668,User82,192.168.1.80,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
77101,2023-11-20T08:59:04.418+03:00,DEBUG,ServiceC,Trace Information,5680,User85,192.168.1.145,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
77103,2023-11-20T08:59:04.439+03:00,ERROR,ServiceA,Critical Errors,6083,User40,192.168.1.99,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
77137,2023-11-20T08:59:04.888+03:00,WARNING,ServiceA,Input Validation Warnings,8228,User72,192.168.1.207,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
77145,2023-11-20T08:59:04.963+03:00,DEBUG,ServiceA,File I/O,3322,User88,192.168.1.200,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
77149,2023-11-20T08:59:05.027+03:00,ERROR,ServiceB,Database Errors,9483,User24,192.168.1.76,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
77192,2023-11-20T08:59:05.551+03:00,WARNING,ServiceC,Resource Warnings,8561,User59,192.168.1.22,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
77243,2023-11-20T08:59:06.239+03:00,INFO,ServiceA,Status Updates,7211,User74,192.168.1.142,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
77298,2023-11-20T08:59:06.934+03:00,WARNING,ServiceD,Input Validation Warnings,4501,User35,192.168.1.10,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
77325,2023-11-20T08:59:07.350+03:00,INFO,ServiceC,Startup Messages,3365,User30,192.168.1.209,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
77341,2023-11-20T08:59:07.570+03:00,FATAL,ServiceC,Data Corruption,7428,User21,192.168.1.65,11ms,11.0,4.0,"[11.0,4.0]",1,14.790035105471722
77347,2023-11-20T08:59:07.636+03:00,WARNING,ServiceA,Input Validation Warnings,8536,User89,192.168.1.46,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
77365,2023-11-20T08:59:07.898+03:00,DEBUG,ServiceD,Trace Information,3228,User52,192.168.1.216,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
77385,2023-11-20T08:59:08.170+03:00,INFO,ServiceD,Status Updates,5683,User37,192.168.1.236,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
77439,2023-11-20T08:59:08.826+03:00,DEBUG,ServiceA,Algorithm Steps,3662,User7,192.168.1.162,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
77443,2023-11-20T08:59:08.876+03:00,WARNING,ServiceD,Resource Warnings,7760,User64,192.168.1.105,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
77447,2023-11-20T08:59:08.931+03:00,FATAL,ServiceC,Crashes,4465,User57,192.168.1.22,11ms,11.0,4.0,"[11.0,4.0]",1,14.790035105471722
77449,2023-11-20T08:59:08.964+03:00,INFO,ServiceC,Status Updates,6382,User39,192.168.1.51,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
77450,2023-11-20T08:59:08.988+03:00,WARNING,ServiceA,Resource Warnings,4998,User11,192.168.1.141,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
77465,2023-11-20T08:59:09.194+03:00,DEBUG,ServiceC,Algorithm Steps,4149,User90,192.168.1.205,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
77471,2023-11-20T08:59:09.289+03:00,ERROR,ServiceA,Database Errors,1433,User62,192.168.1.119,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
77482,2023-11-20T08:59:09.463+03:00,WARNING,ServiceD,Performance Warnings,8096,User60,192.168.1.94,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
77528,2023-11-20T08:59:10.031+03:00,INFO,ServiceA,Startup Messages,7784,User18,192.168.1.96,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
77560,2023-11-20T08:59:10.493+03:00,INFO,ServiceB,Startup Messages,1455,User65,192.168.1.144,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
77573,2023-11-20T08:59:10.698+03:00,ERROR,ServiceC,Database Errors,5677,User90,192.168.1.145,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
77578,2023-11-20T08:59:10.778+03:00,WARNING,ServiceA,Performance Warnings,5063,User59,192.168.1.220,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
77663,2023-11-20T08:59:12.040+03:00,INFO,ServiceD,Status Updates,8779,User51,192.168.1.240,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
77715,2023-11-20T08:59:12.612+03:00,FATAL,ServiceD,Data Corruption,2898,User49,192.168.1.12,11ms,11.0,4.0,"[11.0,4.0]",1,14.790035105471722
77740,2023-11-20T08:59:12.840+03:00,DEBUG,ServiceD,Trace Information,5622,User4,192.168.1.169,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
77832,2023-11-20T08:59:14.095+03:00,WARNING,ServiceA,Resource Warnings,5076,User14,192.168.1.12,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
77838,2023-11-20T08:59:14.189+03:00,WARNING,ServiceA,Performance Warnings,6399,User57,192.168.1.168,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
77986,2023-11-20T08:59:16.376+03:00,WARNING,ServiceC,Performance Warnings,7675,User53,192.168.1.33,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
77989,2023-11-20T08:59:16.424+03:00,FATAL,ServiceB,Data Corruption,2269,User65,192.168.1.196,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
78010,2023-11-20T08:59:16.720+03:00,ERROR,ServiceB,Critical Errors,7506,User10,192.168.1.150,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
78014,2023-11-20T08:59:16.760+03:00,WARNING,ServiceA,Resource Warnings,1675,User77,192.168.1.171,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
78092,2023-11-20T08:59:17.710+03:00,INFO,ServiceC,Startup Messages,3443,User78,192.168.1.105,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
78111,2023-11-20T08:59:18.010+03:00,FATAL,ServiceD,Data Corruption,9689,User6,192.168.1.85,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
78117,2023-11-20T08:59:18.092+03:00,INFO,ServiceD,Status Updates,4885,User78,192.168.1.216,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
78132,2023-11-20T08:59:18.254+03:00,FATAL,ServiceA,Data Corruption,9186,User49,192.168.1.32,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
78229,2023-11-20T08:59:19.583+03:00,ERROR,ServiceD,Database Errors,4249,User65,192.168.1.179,41ms,41.0,3.0,"[41.0,3.0]",1,15.466120835083961
78237,2023-11-20T08:59:19.718+03:00,FATAL,ServiceD,Crashes,9276,User25,192.168.1.83,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
78260,2023-11-20T08:59:19.987+03:00,WARNING,ServiceC,Resource Warnings,4587,User23,192.168.1.8,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
78264,2023-11-20T08:59:20.039+03:00,DEBUG,ServiceD,Trace Information,1860,User69,192.168.1.175,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
78270,2023-11-20T08:59:20.134+03:00,DEBUG,ServiceB,File I/O,6027,User48,192.168.1.81,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
78300,2023-11-20T08:59:20.549+03:00,INFO,ServiceA,Status Updates,6326,User62,192.168.1.92,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
78323,2023-11-20T08:59:20.871+03:00,ERROR,ServiceD,Database Errors,4381,User85,192.168.1.163,71ms,71.0,3.0,"[71.0,3.0]",2,14.533624845030541
78334,2023-11-20T08:59:21.045+03:00,INFO,ServiceD,Status Updates,6201,User85,192.168.1.49,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
78365,2023-11-20T08:59:21.535+03:00,FATAL,ServiceD,Data Corruption,7361,User74,192.168.1.87,12ms,12.0,4.0,"[12.0,4.0]",1,13.804085712332068
78368,2023-11-20T08:59:21.582+03:00,INFO,ServiceC,Startup Messages,4949,User9,192.168.1.140,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
78395,2023-11-20T08:59:21.982+03:00,WARNING,ServiceC,Input Validation Warnings,2822,User73,192.168.1.137,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
78456,2023-11-20T08:59:22.818+03:00,ERROR,ServiceD,Database Errors,4101,User42,192.168.1.131,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
78457,2023-11-20T08:59:22.834+03:00,DEBUG,ServiceA,Trace Information,5743,User58,192.168.1.70,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
78491,2023-11-20T08:59:23.302+03:00,DEBUG,ServiceD,File I/O,2166,User57,192.168.1.172,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
78510,2023-11-20T08:59:23.570+03:00,INFO,ServiceA,Startup Messages,1536,User65,192.168.1.125,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
78560,2023-11-20T08:59:24.170+03:00,INFO,ServiceB,Startup Messages,9804,User79,192.168.1.152,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
78633,2023-11-20T08:59:25.204+03:00,ERROR,ServiceB,Critical Errors,3935,User91,192.168.1.124,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
78658,2023-11-20T08:59:25.560+03:00,DEBUG,ServiceA,SQL Queries,2231,User100,192.168.1.69,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
78682,2023-11-20T08:59:25.894+03:00,FATAL,ServiceC,Data Corruption,6681,User31,192.168.1.84,42ms,42.0,4.0,"[42.0,4.0]",2,14.728919571919805
78694,2023-11-20T08:59:26.061+03:00,WARNING,ServiceD,Input Validation Warnings,4866,User29,192.168.1.90,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
78708,2023-11-20T08:59:26.234+03:00,FATAL,ServiceD,Crashes,1816,User76,192.168.1.169,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
78723,2023-11-20T08:59:26.434+03:00,FATAL,ServiceD,Crashes,2456,User48,192.168.1.4,72ms,72.0,4.0,"[72.0,4.0]",0,14.194334026196428
78733,2023-11-20T08:59:26.550+03:00,DEBUG,ServiceB,File I/O,1509,User16,192.168.1.252,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
78746,2023-11-20T08:59:26.737+03:00,FATAL,ServiceA,Crashes,3107,User74,192.168.1.201,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
78754,2023-11-20T08:59:26.825+03:00,WARNING,ServiceD,Input Validation Warnings,7898,User17,192.168.1.6,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
78775,2023-11-20T08:59:27.117+03:00,ERROR,ServiceC,Database Errors,6675,User54,192.168.1.143,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
78836,2023-11-20T08:59:27.951+03:00,ERROR,ServiceD,Critical Errors,1953,User34,192.168.1.212,71ms,71.0,3.0,"[71.0,3.0]",2,14.533624845030541
78866,2023-11-20T08:59:28.383+03:00,WARNING,ServiceD,Resource Warnings,7054,User16,192.168.1.68,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
78898,2023-11-20T08:59:28.815+03:00,FATAL,ServiceB,Data Corruption,7011,User39,192.168.1.219,11ms,11.0,4.0,"[11.0,4.0]",1,14.790035105471722
78951,2023-11-20T08:59:29.529+03:00,WARNING,ServiceD,Performance Warnings,7567,User49,192.168.1.167,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
78973,2023-11-20T08:59:29.875+03:00,INFO,ServiceD,Startup Messages,3140,User63,192.168.1.204,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
79086,2023-11-20T08:59:31.608+03:00,WARNING,ServiceB,Performance Warnings,6019,User96,192.168.1.165,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
79088,2023-11-20T08:59:31.640+03:00,FATAL,ServiceC,Crashes,7601,User37,192.168.1.145,12ms,12.0,4.0,"[12.0,4.0]",1,13.804085712332068
79093,2023-11-20T08:59:31.706+03:00,ERROR,ServiceD,Database Errors,8346,User95,192.168.1.50,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
79129,2023-11-20T08:59:32.262+03:00,FATAL,ServiceB,Data Corruption,5479,User12,192.168.1.89,11ms,11.0,4.0,"[11.0,4.0]",1,14.790035105471722
79134,2023-11-20T08:59:32.341+03:00,INFO,ServiceA,Startup Messages,9467,User70,192.168.1.184,41ms,41.0,2.0,"[41.0,2.0]",1,15.408677132707334
79218,2023-11-20T08:59:33.573+03:00,ERROR,ServiceD,Critical Errors,4669,User61,192.168.1.136,41ms,41.0,3.0,"[41.0,3.0]",1,15.466120835083961
79245,2023-11-20T08:59:33.895+03:00,WARNING,ServiceC,Input Validation Warnings,1390,User48,192.168.1.58,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
79246,2023-11-20T08:59:33.911+03:00,FATAL,ServiceC,Data Corruption,4169,User94,192.168.1.220,10ms,10.0,4.0,"[10.0,4.0]",1,15.777753150837462
79253,2023-11-20T08:59:34.007+03:00,DEBUG,ServiceC,Trace Information,5086,User19,192.168.1.241,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
79284,2023-11-20T08:59:34.493+03:00,INFO,ServiceC,Status Updates,4649,User41,192.168.1.147,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
79288,2023-11-20T08:59:34.556+03:00,FATAL,ServiceD,Data Corruption,8708,User39,192.168.1.100,41ms,41.0,4.0,"[41.0,4.0]",1,15.587637934941215
79297,2023-11-20T08:59:34.677+03:00,ERROR,ServiceA,Critical Errors,2644,User71,192.168.1.142,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
79306,2023-11-20T08:59:34.789+03:00,WARNING,ServiceD,Resource Warnings,5892,User70,192.168.1.58,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
79402,2023-11-20T08:59:36.093+03:00,WARNING,ServiceB,Resource Warnings,5819,User96,192.168.1.174,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
79433,2023-11-20T08:59:36.485+03:00,DEBUG,ServiceC,SQL Queries,9816,User46,192.168.1.78,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
79450,2023-11-20T08:59:36.726+03:00,INFO,ServiceC,Startup Messages,5474,User49,192.168.1.156,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
79551,2023-11-20T08:59:38.069+03:00,FATAL,ServiceD,Crashes,4079,User84,192.168.1.227,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
79609,2023-11-20T08:59:38.944+03:00,WARNING,ServiceA,Resource Warnings,8590,User79,192.168.1.4,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
79610,2023-11-20T08:59:38.960+03:00,FATAL,ServiceA,Data Corruption,8172,User58,192.168.1.37,72ms,72.0,4.0,"[72.0,4.0]",0,14.194334026196428
79640,2023-11-20T08:59:39.434+03:00,WARNING,ServiceD,Performance Warnings,1824,User72,192.168.1.45,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
79649,2023-11-20T08:59:39.556+03:00,FATAL,ServiceC,Data Corruption,4173,User26,192.168.1.2,72ms,72.0,4.0,"[72.0,4.0]",0,14.194334026196428
79672,2023-11-20T08:59:39.905+03:00,DEBUG,ServiceD,Algorithm Steps,9146,User5,192.168.1.125,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
79679,2023-11-20T08:59:40.016+03:00,ERROR,ServiceB,Critical Errors,9968,User39,192.168.1.142,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
79687,2023-11-20T08:59:40.139+03:00,WARNING,ServiceC,Resource Warnings,9543,User92,192.168.1.29,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
79742,2023-11-20T08:59:40.844+03:00,DEBUG,ServiceD,Trace Information,3514,User14,192.168.1.198,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
79766,2023-11-20T08:59:41.102+03:00,ERROR,ServiceD,Database Errors,1490,User78,192.168.1.247,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
79784,2023-11-20T08:59:41.349+03:00,INFO,ServiceC,Status Updates,4159,User31,192.168.1.134,41ms,41.0,2.0,"[41.0,2.0]",1,15.408677132707334
79795,2023-11-20T08:59:41.521+03:00,WARNING,ServiceD,Input Validation Warnings,8194,User59,192.168.1.146,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
79899,2023-11-20T08:59:43.124+03:00,DEBUG,ServiceA,File I/O,2872,User42,192.168.1.223,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
79918,2023-11-20T08:59:43.393+03:00,ERROR,ServiceC,Critical Errors,3860,User74,192.168.1.197,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
79990,2023-11-20T08:59:44.507+03:00,WARNING,ServiceA,Performance Warnings,4747,User99,192.168.1.99,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
79992,2023-11-20T08:59:44.527+03:00,DEBUG,ServiceC,File I/O,3566,User72,192.168.1.38,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
80019,2023-11-20T08:59:44.900+03:00,DEBUG,ServiceB,SQL Queries,1574,User67,192.168.1.213,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
80110,2023-11-20T08:59:46.171+03:00,FATAL,ServiceB,Crashes,4576,User26,192.168.1.160,42ms,42.0,4.0,"[42.0,4.0]",2,14.728919571919805
80239,2023-11-20T08:59:48.144+03:00,INFO,ServiceA,Startup Messages,4394,User8,192.168.1.94,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
80243,2023-11-20T08:59:48.207+03:00,ERROR,ServiceC,Database Errors,4941,User80,192.168.1.127,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
80252,2023-11-20T08:59:48.348+03:00,ERROR,ServiceA,Database Errors,9418,User59,192.168.1.234,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
80329,2023-11-20T08:59:49.520+03:00,DEBUG,ServiceD,File I/O,9328,User85,192.168.1.84,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
80379,2023-11-20T08:59:50.144+03:00,DEBUG,ServiceA,File I/O,3099,User94,192.168.1.5,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
80387,2023-11-20T08:59:50.279+03:00,DEBUG,ServiceB,SQL Queries,6707,User8,192.168.1.34,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
80476,2023-11-20T08:59:51.480+03:00,DEBUG,ServiceC,Trace Information,1309,User7,192.168.1.161,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
80509,2023-11-20T08:59:51.961+03:00,WARNING,ServiceB,Resource Warnings,9369,User8,192.168.1.156,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
80583,2023-11-20T08:59:52.924+03:00,DEBUG,ServiceC,SQL Queries,1380,User4,192.168.1.109,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
80585,2023-11-20T08:59:52.956+03:00,WARNING,ServiceA,Performance Warnings,8608,User45,192.168.1.216,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
80625,2023-11-20T08:59:53.504+03:00,ERROR,ServiceD,Critical Errors,3917,User18,192.168.1.118,71ms,71.0,3.0,"[71.0,3.0]",2,14.533624845030541
80634,2023-11-20T08:59:53.615+03:00,DEBUG,ServiceD,File I/O,4136,User63,192.168.1.138,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
80681,2023-11-20T08:59:54.198+03:00,INFO,ServiceC,Startup Messages,7525,User67,192.168.1.238,11ms,11.0,2.0,"[11.0,2.0]",1,14.601301757387434
80695,2023-11-20T08:59:54.406+03:00,FATAL,ServiceA,Crashes,8721,User67,192.168.1.198,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
80764,2023-11-20T08:59:55.356+03:00,INFO,ServiceB,Status Updates,8211,User78,192.168.1.42,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
80785,2023-11-20T08:59:55.668+03:00,DEBUG,ServiceA,Algorithm Steps,8742,User1,192.168.1.47,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
80801,2023-11-20T08:59:55.841+03:00,ERROR,ServiceA,Database Errors,6455,User96,192.168.1.209,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
80817,2023-11-20T08:59:56.074+03:00,INFO,ServiceB,Startup Messages,9615,User53,192.168.1.130,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
80902,2023-11-20T08:59:57.132+03:00,DEBUG,ServiceA,Algorithm Steps,7752,User91,192.168.1.93,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
80928,2023-11-20T08:59:57.488+03:00,WARNING,ServiceA,Resource Warnings,6162,User85,192.168.1.135,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
81050,2023-11-20T08:59:59.332+03:00,WARNING,ServiceB,Resource Warnings,4134,User48,192.168.1.82,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
81081,2023-11-20T08:59:59.836+03:00,WARNING,ServiceD,Performance Warnings,2234,User34,192.168.1.131,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
81089,2023-11-20T08:59:59.947+03:00,INFO,ServiceA,Status Updates,1759,User38,192.168.1.119,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
81125,2023-11-20T09:00:00.336+03:00,FATAL,ServiceC,Crashes,7835,User97,192.168.1.194,41ms,41.0,4.0,"[41.0,4.0]",1,15.587637934941215
81129,2023-11-20T09:00:00.382+03:00,DEBUG,ServiceC,Trace Information,6364,User80,192.168.1.141,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
81154,2023-11-20T09:00:00.703+03:00,DEBUG,ServiceB,File I/O,2287,User29,192.168.1.34,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
81194,2023-11-20T09:00:01.248+03:00,ERROR,ServiceC,Database Errors,8709,User4,192.168.1.105,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
81200,2023-11-20T09:00:01.321+03:00,INFO,ServiceC,Status Updates,7200,User20,192.168.1.1,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
81230,2023-11-20T09:00:01.710+03:00,WARNING,ServiceC,Input Validation Warnings,5945,User95,192.168.1.230,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
81250,2023-11-20T09:00:01.975+03:00,WARNING,ServiceD,Resource Warnings,5916,User88,192.168.1.34,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
81266,2023-11-20T09:00:02.139+03:00,INFO,ServiceA,Startup Messages,7038,User76,192.168.1.85,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
81273,2023-11-20T09:00:02.211+03:00,WARNING,ServiceD,Input Validation Warnings,8384,User38,192.168.1.161,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
81295,2023-11-20T09:00:02.517+03:00,FATAL,ServiceD,Data Corruption,3254,User55,192.168.1.101,40ms,40.0,4.0,"[40.0,4.0]",1,14.600233301509055
81375,2023-11-20T09:00:03.733+03:00,WARNING,ServiceD,Resource Warnings,5292,User49,192.168.1.45,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
81383,2023-11-20T09:00:03.859+03:00,INFO,ServiceC,Status Updates,1451,User75,192.168.1.34,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
81484,2023-11-20T09:00:05.244+03:00,WARNING,ServiceB,Resource Warnings,8210,User97,192.168.1.39,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
81507,2023-11-20T09:00:05.499+03:00,ERROR,ServiceD,Critical Errors,4867,User63,192.168.1.116,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
81510,2023-11-20T09:00:05.547+03:00,INFO,ServiceC,Status Updates,2323,User46,192.168.1.70,11ms,11.0,2.0,"[11.0,2.0]",1,14.601301757387434
